,,,,,,,Daily Price Arrival Report-07-11-2025 to 07-02-2026 for Uttar Pradesh,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,Grade B,600.00,600.00,600.00,Rs./Quintal,140.00,Metric Tonnes,18-01-2026
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,880.00,880.00,880.00,Rs./Quintal,120.00,Metric Tonnes,17-12-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,590.00,590.00,590.00,Rs./Quintal,180.00,Metric Tonnes,17-01-2026
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,890.00,890.00,890.00,Rs./Quintal,140.00,Metric Tonnes,16-12-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,600.00,600.00,600.00,Rs./Quintal,160.00,Metric Tonnes,16-01-2026
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,910.00,910.00,910.00,Rs./Quintal,110.00,Metric Tonnes,15-12-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,"1,300.00","1,300.00","1,300.00",Rs./Quintal,50.00,Metric Tonnes,15-11-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,600.00,600.00,600.00,Rs./Quintal,140.00,Metric Tonnes,15-01-2026
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,910.00,910.00,910.00,Rs./Quintal,110.00,Metric Tonnes,14-12-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,"1,285.00","1,285.00","1,285.00",Rs./Quintal,50.00,Metric Tonnes,14-11-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,615.00,615.00,615.00,Rs./Quintal,180.00,Metric Tonnes,14-01-2026
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,"1,270.00","1,270.00","1,270.00",Rs./Quintal,60.00,Metric Tonnes,13-11-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,620.00,620.00,620.00,Rs./Quintal,150.00,Metric Tonnes,13-01-2026
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,900.00,900.00,900.00,Rs./Quintal,130.00,Metric Tonnes,12-12-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,"1,240.00","1,240.00","1,240.00",Rs./Quintal,80.00,Metric Tonnes,12-11-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,625.00,625.00,625.00,Rs./Quintal,160.00,Metric Tonnes,12-01-2026
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,940.00,940.00,940.00,Rs./Quintal,120.00,Metric Tonnes,11-12-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,"1,260.00","1,260.00","1,260.00",Rs./Quintal,60.00,Metric Tonnes,11-11-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,620.00,620.00,620.00,Rs./Quintal,120.00,Metric Tonnes,11-01-2026
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,925.00,925.00,925.00,Rs./Quintal,110.00,Metric Tonnes,10-12-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,"1,260.00","1,260.00","1,260.00",Rs./Quintal,55.00,Metric Tonnes,10-11-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,970.00,970.00,970.00,Rs./Quintal,95.00,Metric Tonnes,09-12-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Desi,FAQ,"1,225.00","1,225.00","1,225.00",Rs./Quintal,40.00,Metric Tonnes,09-11-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,635.00,635.00,635.00,Rs./Quintal,140.00,Metric Tonnes,09-01-2026
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,"1,000.00","1,000.00","1,000.00",Rs./Quintal,90.00,Metric Tonnes,08-12-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,640.00,640.00,640.00,Rs./Quintal,120.00,Metric Tonnes,08-01-2026
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,"1,020.00","1,020.00","1,020.00",Rs./Quintal,80.00,Metric Tonnes,07-12-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,"1,250.00","1,250.00","1,250.00",Rs./Quintal,60.00,Metric Tonnes,07-11-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,610.00,610.00,610.00,Rs./Quintal,130.00,Metric Tonnes,07-02-2026
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,Grade B,650.00,650.00,650.00,Rs./Quintal,130.00,Metric Tonnes,07-01-2026
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,"1,025.00","1,025.00","1,025.00",Rs./Quintal,80.00,Metric Tonnes,06-12-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,610.00,610.00,610.00,Rs./Quintal,120.00,Metric Tonnes,06-02-2026
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,700.00,700.00,700.00,Rs./Quintal,120.00,Metric Tonnes,06-01-2026
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,"1,050.00","1,050.00","1,050.00",Rs./Quintal,90.00,Metric Tonnes,05-12-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,600.00,600.00,600.00,Rs./Quintal,130.00,Metric Tonnes,05-02-2026
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,760.00,760.00,760.00,Rs./Quintal,110.00,Metric Tonnes,05-01-2026
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,"1,050.00","1,050.00","1,050.00",Rs./Quintal,95.00,Metric Tonnes,04-12-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,615.00,615.00,615.00,Rs./Quintal,160.00,Metric Tonnes,04-02-2026
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,775.00,775.00,775.00,Rs./Quintal,160.00,Metric Tonnes,04-01-2026
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,"1,125.00","1,125.00","1,125.00",Rs./Quintal,80.00,Metric Tonnes,03-12-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,610.00,610.00,610.00,Rs./Quintal,140.00,Metric Tonnes,03-02-2026
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,"1,140.00","1,140.00","1,140.00",Rs./Quintal,90.00,Metric Tonnes,02-12-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,600.00,600.00,600.00,Rs./Quintal,120.00,Metric Tonnes,02-02-2026
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,"1,225.00","1,225.00","1,225.00",Rs./Quintal,65.00,Metric Tonnes,01-12-2025
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Vegetables,Potato,Potato,FAQ,750.00,750.00,750.00,Rs./Quintal,140.00,Metric Tonnes,01-01-2026
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,650.00,770.00,700.00,Rs./Quintal,40.00,Metric Tonnes,31-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,700.00,820.00,760.00,Rs./Quintal,28.00,Metric Tonnes,30-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,730.00,870.00,800.00,Rs./Quintal,23.00,Metric Tonnes,29-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,150.00","1,280.00","1,215.00",Rs./Quintal,18.00,Metric Tonnes,28-11-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,750.00,870.00,800.00,Rs./Quintal,30.00,Metric Tonnes,27-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,150.00","1,280.00","1,210.00",Rs./Quintal,20.00,Metric Tonnes,27-11-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,750.00,900.00,820.00,Rs./Quintal,32.00,Metric Tonnes,26-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,130.00","1,270.00","1,200.00",Rs./Quintal,21.00,Metric Tonnes,26-11-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,780.00,900.00,840.00,Rs./Quintal,35.00,Metric Tonnes,25-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,270.00","1,400.00","1,340.00",Rs./Quintal,180.00,Metric Tonnes,25-11-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,750.00,900.00,830.00,Rs./Quintal,19.00,Metric Tonnes,24-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,300.00","1,420.00","1,360.00",Rs./Quintal,22.00,Metric Tonnes,24-11-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,800.00,900.00,850.00,Rs./Quintal,30.00,Metric Tonnes,22-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,280.00","1,400.00","1,350.00",Rs./Quintal,18.00,Metric Tonnes,22-11-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,770.00,900.00,840.00,Rs./Quintal,24.00,Metric Tonnes,20-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,270.00","1,400.00","1,340.00",Rs./Quintal,23.00,Metric Tonnes,20-11-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,800.00,950.00,880.00,Rs./Quintal,24.00,Metric Tonnes,19-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,280.00","1,410.00","1,350.00",Rs./Quintal,19.00,Metric Tonnes,19-11-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,800.00,940.00,870.00,Rs./Quintal,18.00,Metric Tonnes,18-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,300.00","1,410.00","1,350.00",Rs./Quintal,20.00,Metric Tonnes,18-11-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,800.00,940.00,880.00,Rs./Quintal,25.00,Metric Tonnes,17-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,300.00","1,420.00","1,360.00",Rs./Quintal,18.50,Metric Tonnes,17-11-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,830.00,970.00,900.00,Rs./Quintal,23.00,Metric Tonnes,16-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,850.00,"1,000.00",920.00,Rs./Quintal,21.00,Metric Tonnes,15-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,350.00","1,470.00","1,400.00",Rs./Quintal,18.00,Metric Tonnes,15-11-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,260.00","1,400.00","1,325.00",Rs./Quintal,19.00,Metric Tonnes,14-11-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,550.00,700.00,620.00,Rs./Quintal,28.00,Metric Tonnes,14-01-2026
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,250.00","1,400.00","1,320.00",Rs./Quintal,21.00,Metric Tonnes,13-11-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,550.00,680.00,610.00,Rs./Quintal,35.00,Metric Tonnes,13-01-2026
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,850.00,"1,000.00",920.00,Rs./Quintal,25.00,Metric Tonnes,12-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,250.00","1,380.00","1,300.00",Rs./Quintal,30.00,Metric Tonnes,12-11-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,580.00,700.00,630.00,Rs./Quintal,26.00,Metric Tonnes,12-01-2026
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,900.00,"1,020.00",960.00,Rs./Quintal,26.00,Metric Tonnes,11-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,150.00","1,300.00","1,220.00",Rs./Quintal,18.00,Metric Tonnes,11-11-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,900.00,"1,000.00",950.00,Rs./Quintal,20.00,Metric Tonnes,10-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,200.00","1,300.00","1,250.00",Rs./Quintal,17.00,Metric Tonnes,10-11-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,900.00,"1,040.00",970.00,Rs./Quintal,24.00,Metric Tonnes,09-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,580.00,700.00,645.00,Rs./Quintal,25.00,Metric Tonnes,09-01-2026
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Potato,FAQ,910.00,"1,050.00",980.00,Rs./Quintal,27.00,Metric Tonnes,08-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,580.00,700.00,640.00,Rs./Quintal,21.00,Metric Tonnes,08-01-2026
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,130.00","1,270.00","1,200.00",Rs./Quintal,30.00,Metric Tonnes,07-11-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,600.00,720.00,660.00,Rs./Quintal,25.00,Metric Tonnes,07-01-2026
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,950.00,"1,100.00","1,020.00",Rs./Quintal,35.00,Metric Tonnes,06-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,600.00,700.00,650.00,Rs./Quintal,20.00,Metric Tonnes,06-01-2026
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,000.00","1,120.00","1,050.00",Rs./Quintal,20.00,Metric Tonnes,05-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,600.00,720.00,660.00,Rs./Quintal,23.00,Metric Tonnes,05-01-2026
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,050.00","1,200.00","1,120.00",Rs./Quintal,19.00,Metric Tonnes,04-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,070.00","1,200.00","1,140.00",Rs./Quintal,27.00,Metric Tonnes,03-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,600.00,720.00,650.00,Rs./Quintal,28.00,Metric Tonnes,03-01-2026
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,100.00","1,240.00","1,180.00",Rs./Quintal,22.00,Metric Tonnes,02-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,650.00,780.00,700.00,Rs./Quintal,34.00,Metric Tonnes,02-01-2026
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,"1,150.00","1,300.00","1,220.00",Rs./Quintal,24.00,Metric Tonnes,01-12-2025
Uttar Pradesh,Prayagraj,Ajuha APMC,Vegetables,Potato,Desi,FAQ,600.00,720.00,660.00,Rs./Quintal,35.00,Metric Tonnes,01-01-2026
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,640.00,800.00,720.00,Rs./Quintal,43.00,Metric Tonnes,31-12-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,"1,150.00","1,290.00","1,220.00",Rs./Quintal,45.00,Metric Tonnes,29-11-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,510.00,660.00,590.00,Rs./Quintal,140.00,Metric Tonnes,29-01-2026
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,520.00,670.00,600.00,Rs./Quintal,45.00,Metric Tonnes,28-01-2026
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,735.00,880.00,810.00,Rs./Quintal,55.00,Metric Tonnes,27-12-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,740.00,890.00,815.00,Rs./Quintal,40.00,Metric Tonnes,26-12-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,740.00,890.00,825.00,Rs./Quintal,140.00,Metric Tonnes,25-12-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,"1,260.00","1,390.00","1,325.00",Rs./Quintal,40.00,Metric Tonnes,25-11-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,500.00,660.00,590.00,Rs./Quintal,33.00,Metric Tonnes,25-01-2026
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,"1,265.00","1,400.00","1,340.00",Rs./Quintal,30.00,Metric Tonnes,24-11-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,"1,250.00","1,390.00","1,325.00",Rs./Quintal,20.00,Metric Tonnes,23-11-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,500.00,670.00,590.00,Rs./Quintal,50.00,Metric Tonnes,23-01-2026
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,500.00,670.00,595.00,Rs./Quintal,180.00,Metric Tonnes,22-01-2026
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,750.00,885.00,825.00,Rs./Quintal,36.00,Metric Tonnes,21-12-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,750.00,890.00,830.00,Rs./Quintal,35.00,Metric Tonnes,20-12-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,500.00,650.00,590.00,Rs./Quintal,55.00,Metric Tonnes,20-01-2026
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,800.00,935.00,880.00,Rs./Quintal,26.00,Metric Tonnes,19-12-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,500.00,660.00,590.00,Rs./Quintal,43.00,Metric Tonnes,19-01-2026
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,"1,220.00","1,375.00","1,310.00",Rs./Quintal,350.00,Metric Tonnes,18-11-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,520.00,680.00,610.00,Rs./Quintal,38.00,Metric Tonnes,18-01-2026
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,800.00,940.00,880.00,Rs./Quintal,38.00,Metric Tonnes,17-12-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,"1,260.00","1,400.00","1,350.00",Rs./Quintal,30.00,Metric Tonnes,17-11-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,800.00,950.00,880.00,Rs./Quintal,2.80,Metric Tonnes,16-12-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,"1,250.00","1,390.00","1,325.00",Rs./Quintal,18.00,Metric Tonnes,16-11-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,500.00,610.00,565.00,Rs./Quintal,60.00,Metric Tonnes,16-01-2026
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,830.00,975.00,900.00,Rs./Quintal,35.00,Metric Tonnes,15-12-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,515.00,670.00,600.00,Rs./Quintal,180.00,Metric Tonnes,15-01-2026
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,830.00,980.00,915.00,Rs./Quintal,28.00,Metric Tonnes,14-12-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,"1,230.00","1,380.00","1,310.00",Rs./Quintal,22.00,Metric Tonnes,14-11-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,550.00,690.00,625.00,Rs./Quintal,38.00,Metric Tonnes,14-01-2026
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,"1,200.00","1,350.00","1,290.00",Rs./Quintal,98.00,Metric Tonnes,13-11-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,820.00,970.00,900.00,Rs./Quintal,35.00,Metric Tonnes,12-12-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,850.00,990.00,920.00,Rs./Quintal,140.00,Metric Tonnes,11-12-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,"1,160.00","1,290.00","1,230.00",Rs./Quintal,28.00,Metric Tonnes,11-11-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,545.00,690.00,640.00,Rs./Quintal,45.00,Metric Tonnes,11-01-2026
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,840.00,980.00,920.00,Rs./Quintal,33.00,Metric Tonnes,10-12-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,840.00,990.00,935.00,Rs./Quintal,35.00,Metric Tonnes,09-12-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,885.00,"1,030.00",970.00,Rs./Quintal,40.00,Metric Tonnes,07-12-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,950.00,"1,080.00","1,020.00",Rs./Quintal,35.00,Metric Tonnes,05-12-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,"1,000.00","1,150.00","1,080.00",Rs./Quintal,120.00,Metric Tonnes,04-12-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,575.00,720.00,645.00,Rs./Quintal,50.00,Metric Tonnes,04-01-2026
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,"1,060.00","1,200.00","1,130.00",Rs./Quintal,30.00,Metric Tonnes,03-12-2025
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,580.00,740.00,655.00,Rs./Quintal,55.00,Metric Tonnes,03-01-2026
Uttar Pradesh,Prayagraj,Jasra APMC,Vegetables,Potato,Desi,FAQ,"1,160.00","1,300.00","1,235.00",Rs./Quintal,28.00,Metric Tonnes,01-12-2025
Uttar Pradesh,Prayagraj,Lediyari APMC,Vegetables,Potato,Desi,FAQ,400.00,610.00,593.00,Rs./Quintal,2.50,Metric Tonnes,30-01-2026
Uttar Pradesh,Prayagraj,Prayagraj APMC,Vegetables,Potato,Badshah,FAQ,680.00,720.00,700.00,Rs./Quintal,20.00,Metric Tonnes,31-12-2025
Uttar Pradesh,Prayagraj,Prayagraj APMC,Vegetables,Potato,Chandermukhi,FAQ,750.00,840.00,810.00,Rs./Quintal,30.00,Metric Tonnes,29-12-2025
Uttar Pradesh,Prayagraj,Prayagraj APMC,Vegetables,Potato,Chandermukhi,FAQ,"1,270.00","1,340.00","1,315.00",Rs./Quintal,80.00,Metric Tonnes,28-11-2025
Uttar Pradesh,Prayagraj,Prayagraj APMC,Vegetables,Potato,Chandermukhi,FAQ,"1,280.00","1,370.00","1,330.00",Rs./Quintal,75.00,Metric Tonnes,27-11-2025
Uttar Pradesh,Prayagraj,Prayagraj APMC,Vegetables,Potato,Chandermukhi,FAQ,750.00,885.00,840.00,Rs./Quintal,50.00,Metric Tonnes,26-12-2025
Uttar Pradesh,Prayagraj,Prayagraj APMC,Vegetables,Potato,Chandermukhi,FAQ,"1,300.00","1,370.00","1,345.00",Rs./Quintal,70.00,Metric Tonnes,26-11-2025
Uttar Pradesh,Prayagraj,Prayagraj APMC,Vegetables,Potato,Chandermukhi,FAQ,800.00,875.00,830.00,Rs./Quintal,30.00,Metric Tonnes,25-12-2025
Uttar Pradesh,Prayagraj,Prayagraj APMC,Vegetables,Potato,Badshah,FAQ,800.00,850.00,830.00,Rs./Quintal,70.00,Metric Tonnes,24-12-2025
Uttar Pradesh,Prayagraj,Prayagraj APMC,Vegetables,Potato,Chandermukhi,FAQ,"1,345.00","1,400.00","1,375.00",Rs./Quintal,50.00,Metric Tonnes,24-11-2025
Uttar Pradesh,Prayagraj,Prayagraj APMC,Vegetables,Potato,Chandermukhi,FAQ,535.00,620.00,555.00,Rs./Quintal,150.00,Metric Tonnes,24-01-2026
Uttar Pradesh,Prayagraj,Prayagraj APMC,Vegetables,Potato,Chandermukhi,FAQ,800.00,900.00,860.00,Rs./Quintal,40.00,Metric Tonnes,23-12-2025
